id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
^1439487606^|^SOMA^|^2015-09-22^|^2015-09-22^|^7.49^|^29.99^|^-75.0^|^22.50^|^USD^|^default^|^https://www.gog.com/en/game/soma^|^Frictional Games^|^Frictional Games^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Mystery', 'slug': 'mystery'}^
^1439548178^|^STASIS^|^2015-08-31^|^2015-08-31^|^1.59^|^7.99^|^-80.0^|^6.40^|^USD^|^default^|^https://www.gog.com/en/game/stasis^|^The Brotherhood^|^The Brotherhood^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^
^1440151507^|^Shelter 2: Mountains^|^2015-08-25^|^2015-08-25^|^2.99^|^9.99^|^-70.0^|^7.00^|^USD^|^default^|^https://www.gog.com/en/game/shelter_2_mountains^|^Might and Delight^|^Might and Delight^|^windows^|^linux^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'LifeSim', 'slug': 'lifesim'}^|^{'name': 'Virtual life', 'slug': 'virtual-life'}^|^^|^^|^^|^^|^^
^1439474400^|^Hacknet^|^2015-08-12^|^2015-08-14^|^1.49^|^9.99^|^-85.0^|^8.50^|^USD^|^default^|^https://www.gog.com/en/game/hacknet^|^Team Fractal Alligator^|^Fellow Traveller^|^windows^|^linux^|^osx^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^
^1797331296^|^Barony^|^2015-06-23^|^2016-05-10^|^14.99^|^19.99^|^-25.0^|^5.00^|^USD^|^default^|^https://www.gog.com/en/game/barony^|^Turning Wheel LLC^|^Turning Wheel LLC^|^windows^|^linux^|^osx^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^
^1838054499^|^BLACKHOLE^|^2015-02-28^|^2016-11-17^|^0.89^|^8.99^|^-90.0^|^8.10^|^USD^|^default^|^https://www.gog.com/en/game/blackhole^|^FiolaSoft Studio^|^Fulqrum Publishing^|^windows^|^linux^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^
^1103453760^|^Fahrenheit: Indigo Prophecy Remastered^|^2015-01-28^|^2023-09-22^|^2.49^|^9.99^|^-75.0^|^7.50^|^USD^|^default^|^https://www.gog.com/en/game/fahrenheit_indigo_prophecy_remastered^|^Aspyr, Quantic Dream^|^Quantic Dream^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Mystery', 'slug': 'mystery'}^
^2097726164^|^THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION^|^2014-12-16^|^2018-06-01^|^7.49^|^14.99^|^-50.0^|^7.50^|^USD^|^default^|^https://www.gog.com/en/game/the_king_of_fighters_98_ultimate_match_final_edition^|^SNK CORPORATION^|^SNK CORPORATION^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Arcade', 'slug': 'arcade'}^|^{'name': 'Fighting', 'slug': 'fighting'}^|^{'name': 'Local Multiplayer', 'slug': 'local-multiplayer'}^|^^|^^
^1207666933^|^Mount & Blade: Warband - Viking Conquest Reforged Edition^|^2014-12-11^|^2014-12-11^|^3.74^|^14.99^|^-75.0^|^11.25^|^USD^|^default^|^https://www.gog.com/en/game/mount_blade_warband_viking_conquest^|^Brytenwalda^|^TaleWorlds Entertainment^|^windows^|^linux^|^osx^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Medieval', 'slug': 'medieval'}^|^{'name': 'Naval', 'slug': 'naval'}^
^1577265251^|^The Talos Principle: Gold Edition^|^2014-12-11^|^2020-10-02^|^6.74^|^44.99^|^-85.0^|^38.25^|^USD^|^default^|^https://www.gog.com/en/game/the_talos_principle_gold_edition^|^Croteam^|^Devolver Digital, Croteam^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Logic', 'slug': 'logic'}^|^{'name': 'Puzzle Platformer', 'slug': 'puzzle-platformer'}^|^^|^^|^^|^^
^1778055342^|^Lords of the Fallen Game of the Year Edition^|^2014-10-28^|^2018-11-05^|^5.99^|^29.99^|^-80.0^|^24.00^|^USD^|^default^|^https://www.gog.com/en/game/lords_of_the_fallen_game_of_the_year_edition^|^CI Games, Deck 13^|^CI Games^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Violent', 'slug': 'violent'}^|^^|^^|^^|^^|^^|^^
^1207666433^|^Gabriel Knight: Sins of the Fathers – 20th Anniversary Edition^|^2014-10-15^|^2014-10-15^|^5.99^|^19.99^|^-70.0^|^14.00^|^USD^|^default^|^https://www.gog.com/en/game/gabriel_knight_sins_of_the_fathers_20th_anniversary_edition^|^Phoenix Online Studios^|^Pinkerton Road^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^
^1207666193^|^Legend of Grimrock 2^|^2014-10-15^|^2014-10-15^|^5.99^|^23.99^|^-75.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/legend_of_grimrock_2^|^Almost Human^|^Almost Human^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^
^2089115084^|^Expansion - Crusader Kings II: Charlemagne^|^2014-10-14^|^2023-06-14^|^7.49^|^14.99^|^-50.0^|^7.50^|^USD^|^default^|^https://www.gog.com/en/game/expansion_crusader_kings_ii_charlemagne^|^Paradox Development Studio^|^Paradox Interactive^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Medieval', 'slug': 'medieval'}^|^{'name': 'Grand Strategy', 'slug': 'grand-strategy'}^|^{'name': 'CRPG', 'slug': 'crpg'}^|^{'name': 'Politics', 'slug': 'politics'}^|^^|^^|^^
^1433852499^|^Stronghold Crusader 2^|^2014-09-22^|^2015-11-19^|^3.99^|^39.99^|^-90.0^|^36.00^|^USD^|^default^|^https://www.gog.com/en/game/stronghold_crusader_2^|^FireFly Studios^|^FireFly Studios^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Survival', 'slug': 'survival'}^
^1207665843^|^Shadowgate: Special Edition^|^2014-08-21^|^2014-09-16^|^6.24^|^24.99^|^-75.0^|^18.75^|^USD^|^default^|^https://www.gog.com/en/game/shadowgate_special_edition^|^Zojoi^|^Zojoi^|^windows^|^linux^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^^|^^|^^|^^|^^|^^
^1207667093^|^King's Bounty: Warriors of the North - Complete Edition^|^2014-06-30^|^2014-12-09^|^2.24^|^14.99^|^-85.0^|^12.75^|^USD^|^default^|^https://www.gog.com/en/game/kings_bounty_warriors_of_the_north_complete_edition^|^1C-Softclub^|^Fulqrum Publishing^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Magic', 'slug': 'magic'}^|^{'name': 'Tactical RPG', 'slug': 'tactical-rpg'}^|^{'name': 'Mythology', 'slug': 'mythology'}^|^{'name': 'Vikings', 'slug': 'vikings'}^
^1207664463^|^Outlast: Whistleblower^|^2014-05-06^|^2014-05-06^|^1.34^|^8.99^|^-85.0^|^7.65^|^USD^|^default^|^https://www.gog.com/en/game/outlast_whistleblower^|^Red Barrels^|^Red Barrels^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Survival', 'slug': 'survival'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'Nudity', 'slug': 'nudity'}^
^1407755702^|^Nostradamus: The Last Prophecy^|^2014-04-24^|^2022-07-13^|^0.74^|^4.99^|^-85.0^|^4.25^|^USD^|^default^|^https://www.gog.com/en/game/nostradamus_the_last_prophecy^|^Microids^|^Microids^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Historical', 'slug': 'historical'}^|^^
^1207666373^|^Baldur's Gate II: Enhanced Edition^|^2013-11-15^|^1991-12-25^|^19.99^|^19.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/baldurs_gate_2_enhanced_edition^|^Beamdog^|^Beamdog^|^windows^|^linux^|^osx^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Isometric', 'slug': 'isometric'}^
^1207660064^|^Outlast^|^2013-09-04^|^2013-10-29^|^2.99^|^19.99^|^-85.0^|^17.00^|^USD^|^default^|^https://www.gog.com/en/game/outlast^|^Red Barrels^|^Red Barrels^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^
^1207659803^|^Memoria^|^2013-08-30^|^2013-09-27^|^1.99^|^19.99^|^-90.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/memoria^|^Daedalic Entertainment^|^Daedalic Entertainment^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^^
^1207659243^|^Leisure Suit Larry: Reloaded^|^2013-06-27^|^2013-06-28^|^1.99^|^9.95^|^-80.0^|^7.96^|^USD^|^default^|^https://www.gog.com/en/game/leisure_suit_larry_reloaded^|^Replay Games^|^Replay Games^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^|^{'name': 'Nudity', 'slug': 'nudity'}^|^{'name': 'Mature', 'slug': 'mature'}^|^{'name': 'Modern', 'slug': 'modern'}^|^{'name': 'Remake', 'slug': 'remake'}^|^{'name': 'Parody', 'slug': 'parody'}^|^^
^1207659201^|^The Cat Lady^|^2012-12-02^|^2013-04-04^|^1.99^|^9.99^|^-80.0^|^8.00^|^USD^|^default^|^https://www.gog.com/en/game/the_cat_lady^|^Harvester Games^|^Screen 7^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^^|^^|^^|^^|^^
^1207659124^|^Deponia 2: Chaos on Deponia^|^2012-11-06^|^2012-11-06^|^1.99^|^19.99^|^-90.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/deponia_2_chaos_on_deponia^|^Daedalic Entertainment^|^Daedalic Entertainment^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^
^1460731430^|^The Testament of Sherlock Holmes^|^2012-09-29^|^2016-04-29^|^1.99^|^19.99^|^-90.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/testament_of_sherlock_holmes_the^|^Frogwares^|^Frogwares^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Investigation', 'slug': 'investigation'}^
^1207659103^|^Deponia^|^2012-08-07^|^2012-09-06^|^0.99^|^9.99^|^-90.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/deponia^|^Daedalic Entertainment^|^Daedalic Entertainment^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Modern', 'slug': 'modern'}^
^1207659133^|^The Dark Eye: Chains of Satinav^|^2012-06-22^|^2012-11-22^|^1.99^|^19.99^|^-90.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/the_dark_eye_chains_of_satinav^|^Daedalic Entertainment^|^Daedalic Entertainment^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^^|^^
^1207659048^|^Tiny and Big: Grandpa's Leftovers^|^2012-06-19^|^2012-06-19^|^1.79^|^11.99^|^-85.0^|^10.20^|^USD^|^default^|^https://www.gog.com/en/game/tiny_and_big_grandpas_leftovers^|^Black Pants Studio^|^Black Pants Studio^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^
^1207666923^|^Mount & Blade: Warband - Napoleonic Wars^|^2012-04-19^|^2014-11-12^|^2.49^|^9.99^|^-75.0^|^7.50^|^USD^|^default^|^https://www.gog.com/en/game/mount_blade_warband_napoleonic_wars^|^TaleWorlds Entertainment^|^TaleWorlds Entertainment^|^windows^|^linux^|^osx^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Military', 'slug': 'military'}^
^1207664343^|^Edna & Harvey: Harvey's New Eyes^|^2011-08-26^|^1991-12-25^|^1.99^|^19.99^|^-90.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/edna_harvey_harveys_new_eyes^|^Daedalic Entertainment^|^Daedalic Entertainment^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^
^1114411610^|^E.Y.E: Divine Cybermancy - Single-Player Edition^|^2011-07-29^|^2021-11-10^|^2.39^|^7.99^|^-70.0^|^5.60^|^USD^|^default^|^https://www.gog.com/en/game/eye_divine_cybermancy^|^Streum On Studio^|^Streum On Studio^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Stealth', 'slug': 'stealth'}^|^{'name': 'Surreal', 'slug': 'surreal'}^|^{'name': 'Cyberpunk', 'slug': 'cyberpunk'}^
^1207665503^|^Terraria^|^2011-05-16^|^2014-10-02^|^9.99^|^9.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/terraria^|^Re-Logic^|^Re-Logic^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Open World', 'slug': 'open-world'}^
^1669367757^|^The First Templar - Special Edition^|^2011-05-12^|^2021-04-26^|^3.99^|^9.99^|^-60.0^|^6.00^|^USD^|^default^|^https://www.gog.com/en/game/the_first_templar^|^Haemimont Games^|^Kalypso Media Digital^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Medieval', 'slug': 'medieval'}^|^{'name': 'Hack and Slash', 'slug': 'hack-and-slash'}^|^{'name': 'Local Co-Op', 'slug': 'local-co-op'}^|^{'name': 'Split Screen', 'slug': 'split-screen'}^
^1207659166^|^Avadon: The Black Fortress^|^2011-05-02^|^2013-02-05^|^2.99^|^9.99^|^-70.0^|^7.00^|^USD^|^default^|^https://www.gog.com/en/game/avadon_the_black_fortress^|^Spiderweb Software^|^Spiderweb Software^|^windows^|^osx^|^^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Isometric', 'slug': 'isometric'}^
^1312824873^|^Fallout: New Vegas Ultimate Edition^|^2010-10-20^|^2017-06-01^|^19.99^|^19.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/fallout_new_vegas_ultimate_edition^|^Obsidian Entertainment^|^Bethesda Softworks LLC^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^
